Query,Document,Doc-Length,Ranking,Span,Min-Span,Normalized-Span,Normalized-Min-Span,Min-Distance,Ave-Distance,Max-Distance
NTCIR12-MathWiki-1,1s_Slater-type_function.html,3316,RELEVANT,0.3721351025331725,0.00030156815440289503,0.03101125854443104,0.00015078407720144752,0.00030156815440289503,0.1453730828881613,0.3721351025331725
NTCIR12-MathWiki-1,Adiabatic_theorem.html,12329,RELEVANT,0.0575066915402709,8.110957904128478e-05,0.014376672885067726,4.055478952064239e-05,8.110957904128478e-05,0.034498607618893125,0.0575066915402709
NTCIR12-MathWiki-1,Adjoint_equation.html,323,RELEVANT,0.0030959752321981426,0.0030959752321981426,0.0015479876160990713,0.0015479876160990713,0.0030959752321981426,0.0030959752321981426,0.0030959752321981426
NTCIR12-MathWiki-1,Arakawa–Kaneko_zeta_function.html,1229,RELEVANT,0.03173311635475997,0.0008136696501220504,0.007933279088689993,0.0004068348250610252,0.0008136696501220504,0.015866558177379985,0.03173311635475997
NTCIR12-MathWiki-1,Bring_radical.html,22353,RELEVANT,0.009976289536080167,4.473672437704111e-05,0.001662714922680028,2.2368362188520556e-05,4.473672437704111e-05,0.0033999910526551244,0.007694716592851071
NTCIR12-MathWiki-1,Chowla–Mordell_theorem.html,223,RELEVANT,0.004484304932735426,0.004484304932735426,0.002242152466367713,0.002242152466367713,0.004484304932735426,0.004484304932735426,0.004484304932735426
NTCIR12-MathWiki-1,Cubic_function.html,18160,RELEVANT,5.506607929515419e-05,5.506607929515419e-05,2.7533039647577094e-05,2.7533039647577094e-05,5.506607929515419e-05,5.506607929515419e-05,5.506607929515419e-05
NTCIR12-MathWiki-1,Decoherence-free_subspaces.html,7270,RELEVANT,0.02874828060522696,0.0001375515818431912,0.0020534486146590687,6.87757909215956e-05,0.0001375515818431912,0.010821660163377593,0.02874828060522696
NTCIR12-MathWiki-1,Dimensionless_quantity.html,10751,RELEVANT,9.301460329271696e-05,9.301460329271696e-05,4.650730164635848e-05,4.650730164635848e-05,9.301460329271696e-05,9.301460329271696e-05,9.301460329271696e-05
NTCIR12-MathWiki-1,Dirichlet_eta_function.html,11534,RELEVANT,8.670019074041963e-05,8.670019074041963e-05,4.3350095370209814e-05,4.3350095370209814e-05,8.670019074041963e-05,8.670019074041963e-05,8.670019074041963e-05
NTCIR12-MathWiki-1,Electrofiltration.html,1013,PARTIALLY RELEVANT,0.0009871668311944718,0.0009871668311944718,0.0004935834155972359,0.0004935834155972359,0.0009871668311944718,0.0009871668311944718,0.0009871668311944718
NTCIR12-MathWiki-1,Equatorial_coordinate_system.html,2346,RELEVANT,0.2041773231031543,0.00042625745950554135,0.02916818901473633,0.00021312872975277067,0.00042625745950554135,0.08933645922136971,0.2041773231031543
NTCIR12-MathWiki-1,Euler–Maclaurin_formula.html,10415,NOT RELEVANT,9.601536245799327e-05,9.601536245799327e-05,4.800768122899664e-05,4.800768122899664e-05,9.601536245799327e-05,9.601536245799327e-05,9.601536245799327e-05
NTCIR12-MathWiki-1,Factorial.html,12965,RELEVANT,7.713073659853452e-05,7.713073659853452e-05,3.856536829926726e-05,3.856536829926726e-05,7.713073659853452e-05,7.713073659853452e-05,7.713073659853452e-05
NTCIR12-MathWiki-1,Froude_number.html,3855,PARTIALLY RELEVANT,0.005188067444876783,0.00025940337224383917,0.0012970168612191958,0.00012970168612191958,0.00025940337224383917,0.0018158236057068742,0.0036316472114137485
NTCIR12-MathWiki-1,Green's_function_(many-body_theory).html,16451,RELEVANT,0.1903227767308978,6.078657832350617e-05,0.03172046278848297,3.0393289161753083e-05,6.078657832350617e-05,0.047717463983952345,0.18983648410430976
NTCIR12-MathWiki-1,Hamiltonian_constraint.html,9198,PARTIALLY RELEVANT,0.00010871928680147858,0.00010871928680147858,5.435964340073929e-05,5.435964340073929e-05,0.00010871928680147858,0.00010871928680147858,0.00010871928680147858
NTCIR12-MathWiki-1,Hamiltonian_constraint_of_LQG.html,18870,PARTIALLY RELEVANT,5.299417064122947e-05,5.299417064122947e-05,2.6497085320614733e-05,2.6497085320614733e-05,5.299417064122947e-05,5.299417064122947e-05,5.299417064122947e-05
NTCIR12-MathWiki-1,Harmonic_oscillator.html,10619,RELEVANT,0.08371786420566908,9.417082587814295e-05,0.011959694886524154,4.7085412939071474e-05,9.417082587814295e-05,0.02426782182879744,0.06836801958753179
NTCIR12-MathWiki-1,Hodge_dual.html,12478,RELEVANT,0.08783458887642251,8.014104824491104e-05,0.006273899205458751,4.007052412245552e-05,8.014104824491104e-05,0.03720487451854658,0.08783458887642251
NTCIR12-MathWiki-1,Jerk_(physics).html,4005,RELEVANT,0.00024968789013732833,0.00024968789013732833,0.00012484394506866417,0.00012484394506866417,0.00024968789013732833,0.00024968789013732833,0.00024968789013732833
NTCIR12-MathWiki-1,Joukowsky_transform.html,3351,RELEVANT,0.43807818561623396,0.0002984183825723665,0.016849160985239767,0.00014920919128618324,0.0002984183825723665,0.2033820750024868,0.4377797672336616
NTCIR12-MathWiki-1,Langmuir_probe.html,12867,PARTIALLY RELEVANT,0.010414237973109504,7.771819382917541e-05,0.0014877482818727863,3.8859096914587705e-05,7.771819382917541e-05,0.0033613118831118363,0.01033651977928033
NTCIR12-MathWiki-1,Lattice_problem.html,3743,RELEVANT,0.013091103393000268,0.0002671653753673524,0.003272775848250067,0.0001335826876836762,0.0002671653753673524,0.006545551696500134,0.013091103393000268
NTCIR12-MathWiki-1,Least_squares_support_vector_machine.html,11687,PARTIALLY RELEVANT,0.30580987421921796,8.556515786771627e-05,0.023523836478401377,4.278257893385813e-05,8.556515786771627e-05,0.11886901875778405,0.252417215709763
NTCIR12-MathWiki-1,Light_front_quantization.html,14671,PARTIALLY RELEVANT,6.816167950378297e-05,6.816167950378297e-05,3.408083975189148e-05,3.408083975189148e-05,6.816167950378297e-05,6.816167950378297e-05,6.816167950378297e-05
NTCIR12-MathWiki-1,List_of_common_physics_notations.html,1180,RELEVANT,0.000847457627118644,0.000847457627118644,0.000423728813559322,0.000423728813559322,0.000847457627118644,0.000847457627118644,0.000847457627118644
NTCIR12-MathWiki-1,Mahler_measure.html,4817,PARTIALLY RELEVANT,0.00020759809009757111,0.00020759809009757111,0.00010379904504878556,0.00010379904504878556,0.00020759809009757111,0.00020759809009757111,0.00020759809009757111
NTCIR12-MathWiki-1,Mild-slope_equation.html,10571,RELEVANT,0.19137262321445464,9.459842966606754e-05,0.019137262321445466,4.729921483303377e-05,9.459842966606754e-05,0.058603727178128846,0.1912780247847886
NTCIR12-MathWiki-1,Minimum_spanning_tree.html,3024,RELEVANT,0.00033068783068783067,0.00033068783068783067,0.00016534391534391533,0.00016534391534391533,0.00033068783068783067,0.00033068783068783067,0.00033068783068783067
NTCIR12-MathWiki-1,Monin–Obukhov_similarity_theory.html,3328,RELEVANT,0.24308894230769232,0.00030048076923076925,0.014299349547511312,0.00015024038461538462,0.00030048076923076925,0.10287710336538461,0.24278846153846154
NTCIR12-MathWiki-1,Motion_simulator.html,5555,PARTIALLY RELEVANT,0.0039603960396039604,0.00018001800180018,0.0009900990099009901,9.000900090009e-05,0.00018001800180018,0.0019801980198019802,0.0039603960396039604
NTCIR12-MathWiki-1,Multiple_zeta_function.html,22181,PARTIALLY RELEVANT,4.5083630133898384e-05,4.5083630133898384e-05,2.2541815066949192e-05,2.2541815066949192e-05,4.5083630133898384e-05,4.5083630133898384e-05,4.5083630133898384e-05
NTCIR12-MathWiki-1,Natural_logarithm_of_2.html,8461,RELEVANT,0.00011818933932159319,0.00011818933932159319,5.9094669660796596e-05,5.9094669660796596e-05,0.00011818933932159319,0.00011818933932159319,0.00011818933932159319
NTCIR12-MathWiki-1,Oblate_spheroidal_coordinates.html,9788,RELEVANT,0.15355537392725788,0.0001021659174499387,0.009032669054544579,5.108295872496935e-05,0.0001021659174499387,0.07512941016210326,0.15355537392725788
NTCIR12-MathWiki-1,P-adic_quantum_mechanics.html,5497,RELEVANT,0.00018191740949608878,0.00018191740949608878,9.095870474804439e-05,9.095870474804439e-05,0.00018191740949608878,0.00018191740949608878,0.00018191740949608878
NTCIR12-MathWiki-1,Parameterized_post-Newtonian_formalism.html,8969,RELEVANT,0.035678447987512546,0.0001114951499609767,0.008919611996878136,5.574757498048835e-05,0.0001114951499609767,0.023228156241870145,0.035678447987512546
NTCIR12-MathWiki-1,Phase-locked_loop.html,10144,PARTIALLY RELEVANT,0.046628548895899055,9.858044164037855e-05,0.01554284963196635,4.929022082018927e-05,9.858044164037855e-05,0.023363564668769717,0.046628548895899055
NTCIR12-MathWiki-1,Propellant_mass_fraction.html,934,RELEVANT,0.0010706638115631692,0.0010706638115631692,0.0005353319057815846,0.0005353319057815846,0.0010706638115631692,0.0010706638115631692,0.0010706638115631692
NTCIR12-MathWiki-1,Quantum_heat_engines_and_refrigerators.html,6363,PARTIALLY RELEVANT,0.012887002986012887,0.00015715857300015716,0.002577400597202577,7.857928650007858e-05,0.00015715857300015716,0.006417308397506418,0.012887002986012887
NTCIR12-MathWiki-1,RLC_circuit.html,11096,RELEVANT,0.007840663302090843,9.012256669069935e-05,0.0013067772170151405,4.506128334534967e-05,9.012256669069935e-05,0.0034747256268525197,0.007840663302090843
NTCIR12-MathWiki-1,Routhian_mechanics.html,23703,RELEVANT,0.06868328903514323,4.218875247858921e-05,0.0034341644517571616,2.1094376239294604e-05,4.218875247858921e-05,0.024607908281652113,0.06319875121292663
NTCIR12-MathWiki-1,Sallen–Key_topology.html,9232,RELEVANT,0.2205372616984402,0.00010831889081455805,0.04410745233968804,5.4159445407279026e-05,0.00010831889081455805,0.1014948006932409,0.2205372616984402
NTCIR12-MathWiki-1,Schwarz–Christoffel_mapping.html,1576,RELEVANT,0.3096446700507614,0.0006345177664974619,0.020642978003384094,0.00031725888324873094,0.0006345177664974619,0.12687914877001172,0.29314720812182743
NTCIR12-MathWiki-1,Sea_state.html,2012,RELEVANT,0.0004970178926441351,0.0004970178926441351,0.00024850894632206757,0.00024850894632206757,0.0004970178926441351,0.0004970178926441351,0.0004970178926441351
NTCIR12-MathWiki-1,Self-healing_hydrogels.html,2036,RELEVANT,0.0004911591355599214,0.0004911591355599214,0.0002455795677799607,0.0002455795677799607,0.0004911591355599214,0.0004911591355599214,0.0004911591355599214
NTCIR12-MathWiki-1,Single-stage-to-orbit.html,4250,RELEVANT,0.128,0.00023529411764705883,0.04266666666666667,0.00011764705882352942,0.00023529411764705883,0.06411764705882353,0.128
NTCIR12-MathWiki-1,Slater-type_orbital.html,5910,RELEVANT,0.3560067681895093,0.00016920473773265651,0.039556307576612146,8.460236886632826e-05,0.00016920473773265651,0.1075507614213198,0.3560067681895093
NTCIR12-MathWiki-1,Special_unitary_group.html,10290,PARTIALLY RELEVANT,9.718172983479106e-05,9.718172983479106e-05,4.859086491739553e-05,4.859086491739553e-05,9.718172983479106e-05,9.718172983479106e-05,9.718172983479106e-05
NTCIR12-MathWiki-1,Speed_of_sound.html,7132,PARTIALLY RELEVANT,0.009254066180594503,0.00014021312394840157,0.0030846887268648347,7.010656197420079e-05,0.00014021312394840157,0.0046270330902972515,0.009113853056646103
NTCIR12-MathWiki-1,Stability_derivatives.html,4526,RELEVANT,0.022315510384445427,0.0002209456473707468,0.0037192517307409042,0.0001104728236853734,0.0002209456473707468,0.01171011931064958,0.022315510384445427
NTCIR12-MathWiki-1,STAR_model.html,2247,RELEVANT,0.205607476635514,0.0004450378282153983,0.0514018691588785,0.00022251891410769915,0.0004450378282153983,0.102803738317757,0.205607476635514
NTCIR12-MathWiki-1,Stochastic_portfolio_theory.html,14522,RELEVANT,0.06293898911995593,6.886103842445945e-05,0.005721726283632357,3.443051921222972e-05,6.886103842445945e-05,0.020013313134095396,0.06293898911995593
NTCIR12-MathWiki-1,Transmissibility_(structural_dynamics).html,229,RELEVANT,0.004366812227074236,0.004366812227074236,0.002183406113537118,0.002183406113537118,0.004366812227074236,0.004366812227074236,0.004366812227074236
NTCIR12-MathWiki-1,Trigonometry_in_Galois_fields.html,5695,RELEVANT,0.5406496927129061,0.0001755926251097454,0.02162598770851624,8.77963125548727e-05,0.0001755926251097454,0.2063646625543026,0.5406496927129061
NTCIR12-MathWiki-1,Vibration.html,9781,RELEVANT,0.00010223903486351089,0.00010223903486351089,5.1119517431755445e-05,5.1119517431755445e-05,0.00010223903486351089,0.00010223903486351089,0.00010223903486351089
NTCIR12-MathWiki-2,Additive_category.html,1354,PARTIALLY RELEVANT,0.05982274741506647,0.0007385524372230429,0.019940915805022157,0.00036927621861152144,0.0007385524372230429,0.029911373707533235,0.059084194977843424
NTCIR12-MathWiki-2,Associative_property.html,5807,RELEVANT,0.3201308765283279,0.047873256414671946,0.06402617530566558,0.015957752138223983,0.00017220595832615808,0.10514403798371423,0.2641639400723265
NTCIR12-MathWiki-2,Axiom_of_extensionality.html,1009,PARTIALLY RELEVANT,0.423191278493558,0.02180376610505451,0.035265939874463165,0.007267922035018169,0.007928642220019821,0.17868452222678816,0.41526263627353815
NTCIR12-MathWiki-2,Banach_bundle_(non-commutative_geometry).html,794,PARTIALLY RELEVANT,0.30100755667506296,0.0012594458438287153,0.033445284075007,0.0006297229219143577,0.0012594458438287153,0.09493073047858942,0.22418136020151133
NTCIR12-MathWiki-2,BL_(logic).html,1612,RELEVANT,0.34181141439205953,0.0006203473945409429,0.034181141439205955,0.00031017369727047146,0.0006203473945409429,0.08746898263027296,0.19913151364764267
NTCIR12-MathWiki-2,Category_of_topological_vector_spaces.html,1010,NOT RELEVANT,0.0009900990099009901,0.0009900990099009901,0.0004950495049504951,0.0004950495049504951,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901
NTCIR12-MathWiki-2,Characterizations_of_the_category_of_topological_spaces.html,1574,PARTIALLY RELEVANT,0.3583227445997459,0.2071156289707751,0.07166454891994917,0.10355781448538755,0.2071156289707751,0.2827191867852605,0.3583227445997459
NTCIR12-MathWiki-2,Ciphertext_indistinguishability.html,1416,PARTIALLY RELEVANT,0.5049435028248588,0.01694915254237288,0.029702558989697578,0.00211864406779661,0.0007062146892655367,0.11315263978180401,0.5049435028248588
NTCIR12-MathWiki-2,Class_logic.html,930,PARTIALLY RELEVANT,0.05268817204301075,0.008602150537634409,0.017562724014336915,0.004301075268817204,0.008602150537634409,0.03064516129032258,0.05268817204301075
NTCIR12-MathWiki-2,Closeness_(mathematics).html,799,NOT RELEVANT,0.31789737171464333,0.0012515644555694619,0.019868585732165208,0.0006257822277847309,0.0012515644555694619,0.06833541927409262,0.19148936170212766
NTCIR12-MathWiki-2,Combinatory_logic.html,3204,PARTIALLY RELEVANT,0.03464419475655431,0.01529338327091136,0.0043305243445692886,0.00509779442363712,0.00031210986267166043,0.015330102078284497,0.03464419475655431
NTCIR12-MathWiki-2,Commutative_property.html,2737,RELEVANT,0.16770186335403728,0.16770186335403728,0.055900621118012424,0.055900621118012424,0.00036536353671903543,0.11180124223602485,0.16770186335403728
NTCIR12-MathWiki-2,Computation_tree_logic.html,6168,RELEVANT,0.00016212710765239947,0.00016212710765239947,8.106355382619974e-05,8.106355382619974e-05,0.00016212710765239947,0.00016212710765239947,0.00016212710765239947
NTCIR12-MathWiki-2,Contraposition.html,1890,RELEVANT,0.26931216931216934,0.0005291005291005291,0.017954144620811286,0.00026455026455026457,0.0005291005291005291,0.10538720538720539,0.26931216931216934
NTCIR12-MathWiki-2,Crystal_base.html,5483,NOT RELEVANT,0.2867043589275944,0.0001823819077147547,0.023892029910632866,9.119095385737735e-05,0.0001823819077147547,0.07469368129590635,0.2024439175633777
NTCIR12-MathWiki-2,Deductive_lambda_calculus.html,11416,RELEVANT,0.1600385423966363,8.759635599159075e-05,0.022862648913805187,4.379817799579537e-05,8.759635599159075e-05,0.07768336837187573,0.1600385423966363
NTCIR12-MathWiki-2,Direct_sum.html,2685,PARTIALLY RELEVANT,0.5225325884543761,0.00037243947858472997,0.03265828677839851,0.00018621973929236498,0.00037243947858472997,0.18408667682410698,0.5195530726256983
NTCIR12-MathWiki-2,Direct_sum_of_modules.html,3930,NOT RELEVANT,0.0002544529262086514,0.0002544529262086514,0.0001272264631043257,0.0001272264631043257,0.0002544529262086514,0.0002544529262086514,0.0002544529262086514
